#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,93.7600,93.7800,93.7600,93.7700,2067,,,,,,,
C,58.57,20141018,35.1000,37.0500,34.6500,35.5750,0,28,0.6096887,0.7914480,0.0057139,0.0979111,0.0399112,0.1646741
C,58.57,20150117,35.6600,35.6600,35.6600,35.6600,7,3073,0,0.8279738,0.0000000,0.0000000,0.0657622,0.3514324
C,58.57,20150417,34.4750,37.0500,34.4750,35.7250,0,,1.2433587,0.5953908,0.0027642,0.1987363,0.0078768,0.1731798
C,58.57,20160115,35.5000,35.5000,35.2000,35.2000,0,1680,0,0.6063788,0.0000000,0.0000000,0.0478501,0.9243752
C,59.29,20140621,34.3750,36.2750,33.8750,35.3250,0,7,0,0.9914561,0.0000000,0.0000000,0.0789634,0.0162405
C,59.29,20140719,34.3750,36.2500,34.1500,34.7250,0,539,0,0.9679195,0.0000000,0.0000000,0.0770606,0.0616784
C,59.29,20140816,34.4500,36.4500,33.9250,34.7750,0,,1.2631149,0.8014689,0.0046431,0.0890171,-0.0212018,0.0737093
C,59.29,20141018,34.3750,36.3750,33.9250,34.7750,0,7,0,0.8952162,0.0000000,0.0000000,0.0711832,0.2089908
C,59.29,20150117,33.3000,33.3000,33.3000,33.3000,0,2699,0,0.8279738,0.0000000,0.0000000,0.0657474,0.3557525
C,59.29,20150417,33.7750,36.3500,33.7750,34.9250,0,,0.1494611,0.7199280,0.0092579,0.0800109,0.0551787,0.4607943
C,60,20140621,33.7250,34.8250,33.2750,34.1750,0,7,0,0.9914561,0.0000000,0.0000000,0.0789488,0.0164350
C,60,20140719,33.7000,33.7000,33.5000,33.5000,0,281,0,0.9679195,0.0000000,0.0000000,0.0770461,0.0624170
C,60,20140816,33.5250,35.7500,33.2000,34.0500,0,,1.2366599,0.7987866,0.0048010,0.0901164,-0.0206743,0.0745631
C,60,20141018,34.7700,34.7700,34.7700,34.7700,1,674,0,0.8952162,0.0000000,0.0000000,0.0711687,0.2114934
C,60,20150117,35.0000,35.0000,33.6000,34.2500,96,8565,0,0.8279738,0.0000000,0.0000000,0.0657329,0.3600127
C,60,20150417,34.9500,34.9500,34.9500,34.9500,1,19,0.4847484,0.5695827,0.0076552,0.2145764,0.0285742,0.2945694
C,60,20160115,35.0000,35.0000,34.3000,34.5000,47,1435,0,0.6063788,0.0000000,0.0000000,0.0478211,0.9469441
C,60.71,20140621,33.0500,34.7750,32.5500,33.9000,0,21,0,0.9914561,0.0000000,0.0000000,0.0789342,0.0166295
C,60.71,20140719,31.7500,31.7500,31.7500,31.7500,0,77,0,0.9679195,0.0000000,0.0000000,0.0770315,0.0631556
C,60.71,20140816,32.8750,34.9500,32.5750,33.3500,0,,1.2132421,0.7957909,0.0049596,0.0913290,-0.0204409,0.0753183
C,60.71,20141018,32.9000,34.9000,32.5000,33.5250,0,21,0,0.8952162,0.0000000,0.0000000,0.0711541,0.2139961
C,60.71,20150117,33.0500,33.0500,33.0500,33.0500,1,2612,0,0.8279738,0.0000000,0.0000000,0.0657184,0.3642728
C,60.71,20150417,32.4250,34.9250,32.4250,33.6000,0,,1.1754671,0.5828988,0.0030411,0.2067069,0.0075121,0.1812283
C,61.43,20140621,32.3750,33.4000,32.1750,32.7250,0,49,0,0.9914561,0.0000000,0.0000000,0.0789194,0.0168267
C,61.43,20140719,32.5500,32.5500,32.5500,32.5500,14,189,0,0.9679195,0.0000000,0.0000000,0.0770167,0.0639046
C,61.43,20140816,32.3250,34.3000,31.8250,32.6250,0,,1.1880807,0.7928323,0.0051301,0.0925111,-0.0200124,0.0761251
C,61.43,20141018,32.1750,34.1500,31.8000,32.6500,0,56,2.8435147,0.7605369,0.0014663,0.1171828,-0.0679673,0.0554191
C,61.43,20150117,33.1300,33.1300,33.1300,33.1300,3,7081,0,0.8279738,0.0000000,0.0000000,0.0657037,0.3685930
C,61.43,20150417,31.7250,34.2250,31.7250,32.9000,0,,1.1539926,0.5786156,0.0031367,0.2093076,0.0073915,0.1837450
C,61.43,20160115,32.5000,34.0000,32.2250,32.9250,0,1512,0,0.6063788,0.0000000,0.0000000,0.0477921,0.9695129
C,62.14,20140621,31.4750,33.4000,31.0750,32.0750,0,,1.7337510,0.9332683,0.0043287,0.0181085,-0.0826509,0.0153111
C,62.14,20140719,31.4750,33.4250,31.0500,31.9250,0,7,0,0.9679195,0.0000000,0.0000000,0.0770021,0.0646432
C,62.14,20140816,31.1800,31.1800,31.1800,31.1800,0,1,0,0.9449416,0.0000000,0.0000000,0.0751446,0.1122105
C,62.14,20141018,31.4750,33.4750,31.1000,31.7000,0,7,0,0.8952162,0.0000000,0.0000000,0.0711248,0.2190367
C,62.14,20150117,31.6000,32.7750,31.6000,32.1500,0,1064,0,0.8279738,0.0000000,0.0000000,0.0656891,0.3728531
C,62.14,20150417,30.9500,33.5250,30.9500,32.1250,0,,1.1290990,0.5740016,0.0032476,0.2120351,0.0073551,0.1866338
C,62.86,20140621,30.9500,32.6750,30.4250,31.3750,0,,1.7047143,0.9310295,0.0045345,0.0186521,-0.0848461,0.0154451
C,62.86,20140719,30.7000,32.7250,30.4750,31.1500,0,119,0,0.9679195,0.0000000,0.0000000,0.0769873,0.0653922
C,62.86,20140816,30.6750,32.8500,30.3500,31.2000,0,,1.1404339,0.7865748,0.0054860,0.0949614,-0.0193133,0.0776353
C,62.86,20141018,30.8250,32.7250,30.3250,31.2000,0,112,0,0.8952162,0.0000000,0.0000000,0.0711100,0.2215746
C,62.86,20150117,30.0200,31.5500,30.0200,30.8500,0,14588,0,0.8279738,0.0000000,0.0000000,0.0656744,0.3771733
C,62.86,20150417,30.2250,32.8500,30.2250,31.4250,0,,1.1082267,0.5695671,0.0033486,0.2145852,0.0072486,0.1890293
C,62.86,20160115,31.1250,32.6750,30.7500,31.7000,0,2618,0,0.6063788,0.0000000,0.0000000,0.0477630,0.9920817
C,63.57,20140621,30.0500,31.9750,29.6750,30.6500,0,,1.6576767,0.9304369,0.0046989,0.0187948,-0.0817044,0.0156284
C,63.57,20140719,29.1000,29.1000,29.1000,29.1000,0,65,0,0.9679195,0.0000000,0.0000000,0.0769728,0.0661308
C,63.57,20140816,30.2000,32.0500,29.6000,30.5000,0,,3.3407265,0.7829666,0.0019001,0.0963441,-0.1809277,0.0365579
C,63.57,20141018,30.0250,32.0500,29.6500,30.7000,0,,1.0713486,0.6969255,0.0049518,0.1490998,-0.0062707,0.1236471
C,63.57,20150117,30.2500,31.3750,30.2000,30.4500,0,882,0,0.8279738,0.0000000,0.0000000,0.0656599,0.3814335
C,63.57,20150417,29.5750,32.1500,29.5750,30.8500,0,,1.0932102,0.5655658,0.0034300,0.2168268,0.0070455,0.1907100
C,64.29,20140621,29.4000,31.1750,29.0000,29.9250,0,133,0,0.9914561,0.0000000,0.0000000,0.0788607,0.0176101
C,64.29,20140719,30.0000,30.0000,29.3000,29.8700,25,2786,0,0.9679195,0.0000000,0.0000000,0.0769580,0.0668798
C,64.29,20140816,29.4500,31.4500,28.9000,29.7750,0,7,0,0.9449416,0.0000000,0.0000000,0.0751005,0.1160929
C,64.29,20141018,29.3500,31.3000,28.9000,29.8000,0,3829,0,0.8952162,0.0000000,0.0000000,0.0710807,0.2266152
C,64.29,20150117,30.1500,30.1500,29.5500,30.0000,213,45875,0,0.8279738,0.0000000,0.0000000,0.0656452,0.3857536
C,64.29,20150417,28.8000,31.4250,28.8000,30.1750,0,,1.0739171,0.5610779,0.0035311,0.2192747,0.0069280,0.1928504
C,64.29,20160115,30.8000,30.8000,29.6500,29.8000,102,9194,0,0.6063788,0.0000000,0.0000000,0.0477340,1.0146506
C,65,20140621,28.8000,30.5750,28.2000,29.4500,0,,1.6912211,0.9167943,0.0053819,0.0219624,-0.1127434,0.0156049
C,65,20140719,28.6750,30.5500,28.4750,29.1250,0,315,0,0.9679195,0.0000000,0.0000000,0.0769434,0.0676184
C,65,20140816,28.4900,29.3500,28.4900,28.6500,4,4,0,0.9449416,0.0000000,0.0000000,0.0750859,0.1173750
C,65,20141018,28.7750,30.6000,28.2750,29.2750,0,315,0,0.8952162,0.0000000,0.0000000,0.0710662,0.2291179
C,65,20150117,29.8500,29.8500,28.7800,29.0000,51,1943,0,0.8279738,0.0000000,0.0000000,0.0656306,0.3900138
C,65,20150417,28.3600,28.3600,28.3600,28.3600,0,10,1.1526910,0.5654647,0.0032539,0.2168827,0.0049633,0.1838375
C,65.71,20140621,28.0500,29.7750,27.6750,28.8000,0,126,0,0.9914561,0.0000000,0.0000000,0.0788315,0.0179990
C,65.71,20140719,27.8750,29.8750,27.6750,28.3000,0,3731,0,0.9679195,0.0000000,0.0000000,0.0769288,0.0683570
C,65.71,20140816,27.9250,30.0500,27.5000,28.3500,0,91,0,0.9449416,0.0000000,0.0000000,0.0750713,0.1186571
C,65.71,20141018,28.7500,28.7500,28.7500,28.7500,7,644,0,0.8952162,0.0000000,0.0000000,0.0710516,0.2316206
C,65.71,20150117,28.5500,28.5500,28.0700,28.5000,46,11968,0,0.8279738,0.0000000,0.0000000,0.0656161,0.3942739
C,65.71,20150417,27.4750,30.0500,27.4750,28.8000,0,35,0.1139781,0.6475505,0.0240815,0.1587138,0.0483531,0.4538951
C,65.71,20160115,29.2500,29.5000,29.2500,29.5000,9,1224,0,0.6063788,0.0000000,0.0000000,0.0477052,1.0370616
C,66.43,20140621,27.3250,29.1250,26.8000,28.1750,0,7,0,0.9914561,0.0000000,0.0000000,0.0788167,0.0181963
C,66.43,20140719,27.1750,29.1250,27.0750,27.6750,0,665,0,0.9679195,0.0000000,0.0000000,0.0769140,0.0691060
C,66.43,20140816,27.1750,29.2250,26.7750,27.6500,0,,1.0258085,0.7693265,0.0065111,0.1013773,-0.0174876,0.0811149
C,66.43,20141018,27.3750,29.2000,26.8750,27.8750,0,364,0,0.8952162,0.0000000,0.0000000,0.0710369,0.2341585
C,66.43,20150117,27.4700,27.4700,27.4700,27.4700,0,8505,0,0.8279738,0.0000000,0.0000000,0.0656014,0.3985941
C,66.43,20150417,26.8000,29.3750,26.8000,28.1000,0,,0.1093451,0.6344016,0.0268713,0.1699016,0.0472230,0.4489367
C,67.14,20140621,26.4250,27.7500,26.4250,27.0750,0,392,0,0.9914561,0.0000000,0.0000000,0.0788021,0.0183907
C,67.14,20140719,27.1500,27.1500,27.1500,27.1500,1,140,0,0.9679195,0.0000000,0.0000000,0.0768995,0.0698446
C,67.14,20140816,26.4250,28.6000,26.0250,26.9250,0,,1.0016912,0.7658066,0.0067501,0.1026277,-0.0168770,0.0818260
C,67.14,20141018,26.4500,26.4500,26.4500,26.4500,0,875,0,0.8952162,0.0000000,0.0000000,0.0710223,0.2366612
C,67.14,20150117,27.4000,27.8000,26.7100,27.2000,215,19509,0,0.8279738,0.0000000,0.0000000,0.0655869,0.4028542
C,67.14,20150417,26.1250,28.7000,26.1250,27.4000,0,175,0.6609144,0.5121868,0.0063217,0.2415954,0.0150772,0.2441811
C,67.14,20160115,27.6600,28.2000,27.6400,28.2000,47,3501,0,0.6063788,0.0000000,0.0000000,0.0476761,1.0596304
C,67.86,20140621,25.9000,27.6250,25.5250,26.7500,0,77,0,0.9914561,0.0000000,0.0000000,0.0787873,0.0185880
C,67.86,20140719,26.2900,26.2900,26.2900,26.2900,10,1064,0,0.9679195,0.0000000,0.0000000,0.0768847,0.0705936
C,67.86,20140816,25.7000,27.9000,25.3500,26.3000,0,,0.9880241,0.7608811,0.0069580,0.1043449,-0.0175014,0.0821167
C,67.86,20141018,25.6000,25.6000,25.6000,25.6000,0,388,0,0.8952162,0.0000000,0.0000000,0.0710076,0.2391991
C,67.86,20150117,26.5000,26.5000,26.1000,26.1000,22,6857,0,0.8279738,0.0000000,0.0000000,0.0655721,0.4071744
C,67.86,20150417,25.4500,28.0250,25.4500,26.7750,0,,0.3602906,0.4948079,0.0118893,0.2476963,0.0249067,0.2958012
C,68.57,20140621,25.0750,26.9250,24.8750,25.8750,0,49,0,0.9914561,0.0000000,0.0000000,0.0787727,0.0187824
C,68.57,20140719,24.0000,25.2500,24.0000,25.2500,0,1253,0,0.9679195,0.0000000,0.0000000,0.0768701,0.0713322
C,68.57,20140816,25.2000,27.1750,24.6000,25.4250,0,,0.9499344,0.7588464,0.0072855,0.1050434,-0.0151717,0.0833522
C,68.57,20141018,23.7500,25.2500,23.7500,25.2500,0,617,0,0.8952162,0.0000000,0.0000000,0.0709930,0.2417018
C,68.57,20150117,26.1500,26.1500,25.3200,25.8000,90,38726,0,0.8279738,0.0000000,0.0000000,0.0655576,0.4114345
C,68.57,20150417,24.7250,27.3250,24.7250,26.1000,0,,0.0949433,0.5838366,0.0375461,0.2061286,0.0430323,0.4246532
C,68.57,20160115,26.7300,26.8000,26.7300,26.8000,45,30409,0,0.6063788,0.0000000,0.0000000,0.0476471,1.0821993
C,69.29,20140621,24.4000,26.1750,24.2250,25.1750,0,21,0,0.9914561,0.0000000,0.0000000,0.0787580,0.0189797
C,69.29,20140719,24.8500,24.8500,24.8500,24.8500,4,770,0,0.9679195,0.0000000,0.0000000,0.0768553,0.0720812
C,69.29,20140816,24.4750,26.4500,23.8750,24.7000,0,14,0,0.9449416,0.0000000,0.0000000,0.0749979,0.1251217
C,69.29,20141018,24.8000,24.8000,24.7000,24.7000,7,322,0,0.8952162,0.0000000,0.0000000,0.0709783,0.2442397
C,69.29,20150117,24.8300,24.8300,24.8300,24.8300,14,5845,0,0.8279738,0.0000000,0.0000000,0.0655429,0.4157547
C,69.29,20150417,24.0750,26.7000,24.0750,25.4250,0,,0.0895274,0.5621434,0.0422458,0.2186999,0.0413055,0.4126407
C,70,20140621,24.2500,24.2500,24.2500,24.2500,2,246,0,0.9914561,0.0000000,0.0000000,0.0787434,0.0191741
C,70,20140627,23.5250,25.6500,23.0750,24.2250,0,,0.5479736,0.9807913,0.0014909,0.0031379,0.0725189,0.0304358
C,70,20140719,22.5000,22.5000,22.2500,22.2500,0,614,0,0.9679195,0.0000000,0.0000000,0.0768407,0.0728198
C,70,20140816,23.8750,25.7250,23.2000,24.0250,0,63,0,0.9449416,0.0000000,0.0000000,0.0749833,0.1264038
C,70,20141018,24.5500,24.5500,24.5500,24.5500,2,1617,0,0.8952162,0.0000000,0.0000000,0.0709637,0.2467424
C,70,20150117,24.9500,24.9500,24.0000,24.4500,109,24307,0,0.8279738,0.0000000,0.0000000,0.0655284,0.4200148
C,70,20150417,24.4500,24.4500,24.4500,24.4500,14,22,0.8100423,0.5090628,0.0051828,0.2427609,0.0089181,0.2206450
C,70,20160115,26.3200,26.7500,25.3000,25.8000,299,29992,0,0.6063788,0.0000000,0.0000000,0.0476181,1.1047681
C,70.71,20140613,23.0250,25.1000,22.3250,23.5250,0,14,0,0.9982853,0.0000000,0.0000000,0.0792808,0.0038744
C,70.71,20140621,22.6700,22.6700,22.6700,22.6700,0,14,0,0.9914561,0.0000000,0.0000000,0.0787288,0.0193686
C,70.71,20140627,22.8250,24.9500,22.3750,23.3500,0,,0.5782883,0.9764202,0.0023523,0.0052247,0.0680912,0.0305576
C,70.71,20140719,23.0000,24.8250,22.6500,23.6750,0,231,0,0.9679195,0.0000000,0.0000000,0.0768262,0.0735584
C,70.71,20140816,23.1000,25.0250,22.4500,23.3000,0,7,0,0.9449416,0.0000000,0.0000000,0.0749687,0.1276859
C,70.71,20141018,23.3500,23.3500,23.3500,23.3500,14,1995,0,0.8952162,0.0000000,0.0000000,0.0709492,0.2492450
C,70.71,20150117,24.4200,24.4200,23.7100,23.7100,28,9473,0,0.8279738,0.0000000,0.0000000,0.0655138,0.4242750
C,70.71,20150417,22.8250,25.3750,22.8250,24.1000,0,14,0.6979166,0.4923129,0.0061575,0.2484961,0.0112785,0.2329211
C,71.43,20140613,22.3250,24.4000,21.6000,22.8750,0,112,0,0.9982853,0.0000000,0.0000000,0.0792660,0.0039138
C,71.43,20140621,23.0300,23.1500,22.3000,22.7300,135,6618,0,0.9914561,0.0000000,0.0000000,0.0787140,0.0195658
C,71.43,20140627,22.0750,24.2500,21.6500,22.7500,0,,0.5593052,0.9761061,0.0024990,0.0053684,0.0681105,0.0308601
C,71.43,20140719,23.0000,23.0000,22.7000,22.7000,119,6867,0,0.9679195,0.0000000,0.0000000,0.0768114,0.0743074
C,71.43,20140816,23.3500,23.3500,23.3500,23.3500,3,1917,0,0.9449416,0.0000000,0.0000000,0.0749539,0.1289861
C,71.43,20141018,23.5600,23.5600,22.6000,22.8000,344,22162,0,0.8952162,0.0000000,0.0000000,0.0709344,0.2517830
C,71.43,20150117,23.2500,23.7000,22.7500,23.1000,1036,245737,0,0.8279738,0.0000000,0.0000000,0.0654991,0.4285951
C,71.43,20150417,22.2500,24.7500,22.2500,23.4250,0,35,1.3959759,0.5705294,0.0026516,0.2140378,-0.0024378,0.1594368
C,71.43,20160115,24.7500,25.2100,24.2500,24.4000,427,31144,0,0.6063788,0.0000000,0.0000000,0.0475890,1.1273369
C,72.14,20140613,21.5250,23.6750,20.8750,22.1000,0,35,0,0.9982853,0.0000000,0.0000000,0.0792515,0.0039527
C,72.14,20140621,22.3000,22.3000,22.3000,22.3000,50,763,0,0.9914561,0.0000000,0.0000000,0.0786994,0.0197603
C,72.14,20140627,21.4250,23.5250,21.0000,21.9250,0,,0.5406436,0.9757873,0.0026551,0.0055134,0.0681387,0.0311581
C,72.14,20140719,21.1500,21.1500,21.1500,21.1500,0,392,0,0.9679195,0.0000000,0.0000000,0.0767968,0.0750460
C,72.14,20140816,21.7000,23.4500,21.0250,21.8750,0,168,0,0.9449416,0.0000000,0.0000000,0.0749394,0.1302681
C,72.14,20141018,22.4000,22.4000,21.9500,22.2500,120,181720,0,0.8952162,0.0000000,0.0000000,0.0709199,0.2542856
C,72.14,20150117,21.9600,22.0400,21.9600,22.0400,0,14991,0,0.8279738,0.0000000,0.0000000,0.0654846,0.4328553
C,72.14,20150417,21.6250,24.0750,21.6250,22.7750,0,14,0.0634252,0.4322889,0.0714812,0.2621579,0.0314817,0.3293082
C,72.86,20140613,20.8750,22.9500,20.1750,21.4000,0,7,0,0.9982853,0.0000000,0.0000000,0.0792367,0.0039922
C,72.86,20140621,20.9000,21.9750,20.8750,21.3250,0,763,0,0.9914561,0.0000000,0.0000000,0.0786846,0.0199575
C,72.86,20140627,20.6750,22.8000,20.2250,21.2000,0,,0.5383178,0.9733806,0.0031856,0.0065865,0.0661691,0.0313698
C,72.86,20140719,21.5000,21.6000,21.5000,21.6000,9,2653,0,0.9679195,0.0000000,0.0000000,0.0767820,0.0757950
C,72.86,20140816,20.9000,20.9000,20.9000,20.9000,14,631,0,0.9449416,0.0000000,0.0000000,0.0749246,0.1315683
C,72.86,20141018,21.5500,21.5500,21.1800,21.2300,23,7992,0,0.8952162,0.0000000,0.0000000,0.0709051,0.2568235
C,72.86,20150117,22.0000,22.0000,21.4500,21.6500,151,20800,0,0.8279738,0.0000000,0.0000000,0.0654699,0.4371754
C,72.86,20150417,21.0500,23.5000,21.0500,22.1000,0,203,0,0.7664396,0.0000000,0.0000000,0.0604962,0.6148817
C,72.86,20160115,24.1700,24.6000,23.5000,23.6000,138,3747,0,0.6063788,0.0000000,0.0000000,0.0475600,1.1499058
C,73.57,20140613,20.1500,22.2500,19.4750,20.7500,0,,1.9704159,0.9591299,0.0061693,0.0059067,-0.2148328,0.0038163
C,73.57,20140621,20.1750,21.9000,20.0750,20.6750,0,161,0,0.9914561,0.0000000,0.0000000,0.0786700,0.0201520
C,73.57,20140627,19.9500,22.1000,19.5000,20.5000,0,,0.5195739,0.9729402,0.0033969,0.0067790,0.0661930,0.0316627
C,73.57,20140719,20.7600,20.7600,20.1500,20.1500,53,4648,0,0.9679195,0.0000000,0.0000000,0.0767674,0.0765336
C,73.57,20140816,20.2250,22.0500,19.5250,20.7000,0,749,0,0.9449416,0.0000000,0.0000000,0.0749100,0.1328504
C,73.57,20141018,18.9500,20.1500,18.7500,20.0500,0,3432,0,0.8952162,0.0000000,0.0000000,0.0708906,0.2593262
C,73.57,20150117,19.5000,20.7000,19.2500,20.7000,0,6045,0,0.8279738,0.0000000,0.0000000,0.0654553,0.4414356
C,73.57,20150417,20.4750,22.8000,20.4750,21.8750,0,,0.8565936,0.4965646,0.0049892,0.2471218,0.0055038,0.2117019
C,74.29,20140613,19.3750,21.5250,18.7250,19.9500,0,21,2.8801629,0.8862851,0.0094910,0.0132826,-0.8860097,0.0034264
C,74.29,20140621,18.2000,19.1000,18.2000,19.1000,0,1757,0,0.9914561,0.0000000,0.0000000,0.0786552,0.0203492
C,74.29,20140627,19.2250,21.4250,18.8000,19.7750,0,,0.5006242,0.9724741,0.0036308,0.0069814,0.0662261,0.0319590
C,74.29,20140719,20.5000,20.5000,20.0500,20.0500,5,4543,0,0.9679195,0.0000000,0.0000000,0.0767527,0.0772826
C,74.29,20140816,20.1000,20.1000,19.6100,19.6100,2,3270,0,0.9449416,0.0000000,0.0000000,0.0748953,0.1341505
C,74.29,20141018,19.9000,20.0000,19.8000,20.0000,39,9754,0,0.8952162,0.0000000,0.0000000,0.0708758,0.2618641
C,74.29,20150117,20.9500,20.9500,20.0000,20.5000,65,35080,0,0.8279738,0.0000000,0.0000000,0.0654406,0.4457557
C,74.29,20150417,20.4900,20.4900,20.4900,20.4900,2,7,0.2900600,0.3993101,0.0158126,0.2652173,0.0192558,0.2601927
C,74.29,20160115,22.1000,22.4900,21.8000,22.3500,35,18271,0,0.6063788,0.0000000,0.0000000,0.0475310,1.1724746
C,75,20140613,18.7250,20.8000,17.9500,19.2500,0,70,0,0.9982853,0.0000000,0.0000000,0.0791927,0.0041094
C,75,20140621,19.7000,19.7000,18.9700,18.9700,59,1618,0,0.9914561,0.0000000,0.0000000,0.0786406,0.0205437
C,75,20140627,18.5250,20.7000,18.0750,19.0250,0,,0.4820664,0.9719820,0.0038854,0.0071939,0.0662574,0.0322498
C,75,20140719,17.5000,18.7500,17.5000,18.7500,0,6177,0,0.9679195,0.0000000,0.0000000,0.0767381,0.0780212
C,75,20140816,19.5900,19.5900,19.1000,19.2200,10,949,0,0.9449416,0.0000000,0.0000000,0.0748807,0.1354326
C,75,20141018,19.6600,20.2500,18.9500,19.4300,631,9418,0,0.8952162,0.0000000,0.0000000,0.0708613,0.2643668
C,75,20150117,20.0000,20.6500,19.3500,19.8500,615,41403,0,0.8279738,0.0000000,0.0000000,0.0654261,0.4500159
C,75,20150417,20.6000,20.6000,20.3200,20.3200,17,353,0,0.7664396,0.0000000,0.0000000,0.0604525,0.6329417
C,75.71,20140613,18.0250,20.1000,17.2500,18.5000,0,126,0,0.9982853,0.0000000,0.0000000,0.0791781,0.0041483
C,75.71,20140621,19.3000,19.3000,18.0000,18.4000,74,4297,0,0.9914561,0.0000000,0.0000000,0.0786261,0.0207382
C,75.71,20140627,18.0750,19.0750,18.0500,18.2750,0,133,0,0.9863648,0.0000000,0.0000000,0.0782145,0.0331770
C,75.71,20140703,19.1000,19.1000,17.2200,17.2200,0,,0.8310587,0.8449968,0.0115126,0.0502687,-0.0278701,0.0369877
C,75.71,20140711,17.4750,20.0250,17.3250,18.4500,0,,0.8219935,0.8055635,0.0115396,0.0674949,-0.0285004,0.0472392
C,75.71,20140719,18.5000,18.5800,18.5000,18.5800,35,27478,0,0.9679195,0.0000000,0.0000000,0.0767235,0.0787598
C,75.71,20140816,18.0750,20.3750,17.4250,18.6750,0,1561,0,0.9449416,0.0000000,0.0000000,0.0748661,0.1367147
C,75.71,20141018,19.0500,19.0500,18.4000,18.7500,347,18695,0,0.8952162,0.0000000,0.0000000,0.0708467,0.2668695
C,75.71,20150117,19.4200,19.8000,18.8700,19.2000,242,28995,0,0.8279738,0.0000000,0.0000000,0.0654116,0.4542760
C,75.71,20150417,18.7750,21.1000,18.7750,20.0000,0,70,0,0.7664396,0.0000000,0.0000000,0.0604380,0.6389335
C,75.71,20160115,20.8800,21.4500,20.8800,21.4000,70,9059,0,0.6063788,0.0000000,0.0000000,0.0475021,1.1948856
C,76.43,20140613,15.9000,15.9000,15.9000,15.9000,0,37,0,0.9982853,0.0000000,0.0000000,0.0791633,0.0041878
C,76.43,20140621,17.7500,17.7500,17.3100,17.3100,28,1036,0,0.9914561,0.0000000,0.0000000,0.0786113,0.0209354
C,76.43,20140627,17.1250,19.3000,16.6750,17.5750,0,,0.3935934,0.9787478,0.0027358,0.0041359,0.0725119,0.0331691
C,76.43,20140719,17.5500,18.1600,17.3700,17.7500,37,12200,0,0.9679195,0.0000000,0.0000000,0.0767087,0.0795089
C,76.43,20140816,17.3750,19.6750,17.2000,17.9750,0,3367,0,0.9449416,0.0000000,0.0000000,0.0748513,0.1380149
C,76.43,20141018,18.4200,18.4200,17.6500,18.0500,200,10773,0,0.8952162,0.0000000,0.0000000,0.0708320,0.2694074
C,76.43,20150117,19.0000,19.2500,18.2000,18.2000,88,12800,0,0.8279738,0.0000000,0.0000000,0.0653968,0.4585962
C,76.43,20150417,20.0500,20.0500,20.0500,20.0500,0,1,1.2875861,0.5435793,0.0030645,0.2281641,-0.0038332,0.1693500
C,77.14,20140613,16.5500,18.6750,15.8750,17.1000,0,14,0,0.9982853,0.0000000,0.0000000,0.0791487,0.0042267
C,77.14,20140621,16.7300,16.7300,16.6500,16.6500,10,3310,0,0.9914561,0.0000000,0.0000000,0.0785967,0.0211299
C,77.14,20140627,16.6250,17.7250,16.6000,16.9250,0,21,1.6114114,0.7546509,0.0096623,0.0598015,-0.2411397,0.0219730
C,77.14,20140703,16.3000,18.6000,15.9750,16.8500,0,,0.7782848,0.8366311,0.0127980,0.0523328,-0.0261815,0.0373714
C,77.14,20140711,16.0250,18.6250,15.8750,17.0250,0,,0.7718173,0.7958345,0.0127309,0.0699172,-0.0267693,0.0476568
C,77.14,20140719,15.1000,19.7900,15.1000,17.1500,418,23351,0,0.9679195,0.0000000,0.0000000,0.0766941,0.0802475
C,77.14,20140816,16.1500,16.6400,16.1500,16.6400,0,2632,0,0.9449416,0.0000000,0.0000000,0.0748368,0.1392970
C,77.14,20141018,17.7100,17.7100,17.1200,17.1200,142,17882,0,0.8952162,0.0000000,0.0000000,0.0708174,0.2719101
C,77.14,20150117,18.6000,18.6000,17.5000,17.9900,264,46301,0,0.8279738,0.0000000,0.0000000,0.0653823,0.4628563
C,77.14,20150417,18.3500,19.9500,17.5750,18.5000,0,21,0.8683323,0.4811662,0.0050157,0.2518395,0.0031417,0.2068038
C,77.14,20160115,20.9300,21.0000,20.3000,20.3000,173,7816,0,0.6063788,0.0000000,0.0000000,0.0474731,1.2174544
C,77.86,20140613,14.1300,14.1300,14.1300,14.1300,0,7,0,0.9982853,0.0000000,0.0000000,0.0791339,0.0042661
C,77.86,20140621,15.9500,15.9500,15.9500,15.9500,42,4118,0,0.9914561,0.0000000,0.0000000,0.0785819,0.0213271
C,77.86,20140627,15.9250,16.9500,15.9000,16.2000,0,14,0,0.9863648,0.0000000,0.0000000,0.0781703,0.0341192
C,77.86,20140719,16.8400,17.0000,16.3000,16.4100,179,13187,0,0.9679195,0.0000000,0.0000000,0.0766794,0.0809965
C,77.86,20140816,16.3500,16.3500,16.3500,16.3500,3,2370,0,0.9449416,0.0000000,0.0000000,0.0748220,0.1405971
C,77.86,20141018,17.2800,17.2800,16.9300,16.9300,6,7028,0,0.8952162,0.0000000,0.0000000,0.0708026,0.2744480
C,77.86,20150117,17.0000,17.6000,17.0000,17.3500,176,19156,0,0.8279738,0.0000000,0.0000000,0.0653676,0.4671765
C,77.86,20150417,18.0000,18.0000,18.0000,18.0000,10,80,0,0.7664396,0.0000000,0.0000000,0.0603941,0.6570779
C,78.57,20140613,14.7500,14.7500,13.8500,13.8500,0,202,0,0.9982853,0.0000000,0.0000000,0.0791193,0.0043050
