date,initial,maintenance
20190520,44816,40741
20190521,43735,39759
20190522,42629,38753
20190523,41491,37719
20190524,40322,36656
20190527,36592,33265
20190528,35261,32055
20190529,33877,30797
20190530,32435,29486
20190531,30926,28114
20190603,54450,49500
20190606,53535,48668
20190607,52605,47822
20190610,49706,45187
20190611,48702,44274
20190612,47677,43342
20190613,46628,42389
20190614,45557,41415
20190617,42178,38343
20190618,40989,37262
20190619,39765,36150
20190620,38503,35002
20190621,37197,33815
20190624,32972,29974
20190625,31437,28579
20190626,29824,27112
20190627,28119,25562
20190628,26303,23911
20190701,54450,49500
20190708,53565,48695
20190709,52665,47877
20190710,51749,47044
20190711,50816,46196
20190712,45650,41500
20190715,39321,35746
20190716,38458,34961
20190717,37573,34157
20190718,36668,33334
20190719,35739,32490
20190722,32796,29814
20190723,31755,28868
20190724,30678,27889
20190725,29562,26874
20190726,28402,25820
20190729,24598,22361
20190730,23191,21082
20190731,21692,19720
20190801,20084,18258
20190802,45650,41500
20190807,44908,40825
20190808,44153,40139
20190809,43386,39441
20190812,40995,37268
20190813,40167,36515
20190814,39321,35746
20190815,38458,34961
20190816,37573,34157
20190819,34786,31623
20190820,33806,30732
20190821,32796,29814
20190822,31755,28868
20190823,30678,27889
20190826,27194,24721
20190827,25927,23570
20190828,24598,22361
20190829,23191,21082
20190830,21692,19720
20190902,45650,41500
20190909,44103,40093
20190910,43307,39370
20190911,42498,38634
20190912,41673,37884
20190913,40831,37119
20190916,38194,34721
20190917,37274,33885
20190918,36330,33027
20190919,35361,32146
20190920,34364,31240
20190923,31185,28350
20190924,30051,27319
20190925,28872,26247
20190926,27642,25129
20190927,26356,23960
20190930,22051,20046
20191001,20415,18559
20191002,45650,41500
20191008,44908,40825
20191009,44153,40139
20191010,43386,39441
20191011,42603,38730
20191014,40167,36515
20191015,39321,35746
20191016,38458,34961
20191017,37573,34157
20191018,36668,33334
20191021,33806,30732
20191022,32796,29814
20191023,31755,28868
20191024,30678,27889
20191025,29562,26874
20191028,25927,23570
20191029,24598,22361
20191030,23191,21082
20191031,21692,19720
20191101,20084,18258
20191104,45650,41500
20191107,44883,40802
20191108,44103,40093
20191111,41673,37884
20191112,40831,37119
20191113,39971,36337
20191114,39092,35538
20191115,38194,34721
20191118,35361,32146
20191119,34364,31240
20191120,33338,30307
20191121,32280,29345
20191122,31185,28350
20191125,27642,25129
20191126,26356,23960
20191127,25003,22730
20191128,23575,21431
20191129,22051,20046
20191202,45650,41500
20191209,44908,40825
20191210,44153,40139
20191211,43386,39441
20191212,42603,38730
20191213,41807,38006
20191216,39321,35746
20191217,38458,34961
20191218,37573,34157
20191219,36668,33334
20191220,35739,32490
20191223,32796,29814
20191224,31755,28868
20191225,30678,27889
20191226,29562,26874
20191227,28402,25820
20191230,24598,22361
20191231,23191,21082
20200102,45650,41500
20200108,44908,40825
20200109,44153,40139
20200110,43386,39441
20200113,40995,37268
20200114,40167,36515
20200115,39321,35746
20200116,38458,34961
20200117,37573,34157
20200120,34786,31623
20200121,33806,30732
20200122,32796,29814
20200123,31755,28868
20200124,30678,27889
20200127,27194,24721
20200128,25927,23570
20200129,24598,22361
20200130,23191,21082
20200131,21692,19720
20200203,45650,41500
20200207,44856,40778
20200210,42386,38532
20200211,41529,37753
20200212,40654,36958
20200213,39761,36146
20200214,38847,35315
20200217,35965,32695
20200218,34952,31774
20200219,33908,30825
20200220,32832,29847
20200221,31719,28835
20200224,28115,25559
20200225,26807,24370
20200226,25431,23119
20200227,23977,21797
20200228,22428,20389
20200302,45650,41500
20200309,44153,40139
20200310,43386,39441
20200311,42603,38730
20200312,41807,38006
20200313,40995,37268
20200316,38458,34961
20200317,37573,34157
20200318,36668,33334
20200319,35739,32490
20200320,34786,31623
20200323,31755,28868
20200324,30678,27889
20200325,29562,26874
20200326,28402,25820
20200327,27194,24721
20200330,23191,21082
20200331,21692,19720
20200401,20084,18258
20200402,45650,41500
20200413,44103,40093
20200414,43307,39370
20200415,42498,38634
20200416,41673,37884
20200417,40831,37119
20200420,38194,34721
20200421,37274,33885
20200422,36330,33027
20200423,35361,32146
20200424,34364,31240
20200427,31185,28350
20200428,30051,27319
20200429,28872,26247
20200430,27642,25129
20200501,26356,23960
20200504,45650,41500
20200506,44908,40825
20200507,44153,40139
20200508,43386,39441
20200511,40995,37268
20200512,40167,36515
20200513,39321,35746
20200514,38458,34961
20200515,37573,34157
20200518,34786,31623
20200519,33806,30732
20200520,32796,29814
20200521,31755,28868
20200522,30678,27889
20200525,27194,24721
20200526,25927,23570
20200527,24598,22361
