date,initial,maintenance
20180117,7069,6426
20180118,6372,5792
20180119,5659,5144
20180122,4946,4496
20180123,4248,3861
20180124,3535,3213
20180125,2822,2565
20180126,2125,1931
20180129,1412,1283
20180130,713,648
20180202,13292,12083
20180205,12504,11367
20180206,11715,10650
20180207,10945,9950
20180208,10158,9234
20180209,9386,8532
20180212,8599,7817
20180213,7812,7101
20180214,7039,6399
20180215,6253,5684
20180216,5465,4968
20180220,4693,4266
20180221,3907,3551
20180222,3134,2849
20180223,2347,2133
20180226,1560,1418
20180227,788,716
20180302,13440,12218
20180305,12727,11570
20180306,12029,10935
20180307,11316,10287
20180308,10603,9639
20180309,9906,9005
20180312,9193,8357
20180313,8480,7709
20180314,7782,7074
20180315,7069,6426
20180316,6372,5792
20180319,5659,5144
20180320,4946,4496
20180321,4248,3861
20180322,3535,3213
20180323,2822,2565
20180326,2125,1931
20180327,1412,1283
20180328,713,648
20180403,13440,12218
20180404,12727,11570
20180405,12029,10935
20180406,11316,10287
20180409,10603,9639
20180410,9906,9005
20180411,9193,8357
20180412,8480,7709
20180413,7782,7074
20180416,7069,6426
20180417,6372,5792
20180418,5659,5144
20180419,4946,4496
20180420,4248,3861
20180423,3535,3213
20180424,2822,2565
20180425,2125,1931
20180426,1412,1283
20180427,713,648
20180502,13500,12272
20180503,12831,11664
20180504,12148,11043
20180507,11480,10436
20180508,10797,9815
20180509,10128,9207
20180510,9445,8586
20180511,8777,7979
20180514,8094,7358
20180515,7425,6750
20180516,6758,6143
20180517,6075,5522
20180518,5406,4914
20180521,4723,4293
20180522,4055,3686
20180523,3372,3065
20180524,2703,2457
20180525,2020,1836
20180529,1352,1229
20180530,669,608
20180601,719,653
20180604,14436,13123
20180605,13670,12427
20180606,12920,11745
20180607,12154,11049
20180608,11389,10353
20180611,10640,9672
20180612,9874,8976
20180613,9108,8280
20180614,8358,7598
20180615,7593,6902
20180618,6844,6221
20180619,6078,5525
20180620,5312,4829
20180621,4562,4147
20180622,3797,3451
20180625,3031,2755
20180626,2282,2074
20180627,1516,1378
20180628,766,696
20180629,819,744
20180703,15431,14028
20180705,14613,13284
20180706,13811,12555
20180709,12993,11811
20180710,12174,11067
20180711,11373,10339
20180712,10555,9595
20180713,11684,10621
20180716,10721,9746
20180717,9740,8854
20180718,11326,10296
20180719,10059,9144
20180720,8792,7992
20180723,7551,6864
20180724,6284,5712
20180725,5016,4560
20180726,3776,3432
20180727,2508,2280
20180730,1268,1152
20180802,24104,21912
20180803,22968,20880
20180806,21807,19824
20180807,20672,18792
20180808,19510,17736
20180809,18375,16704
20180810,17213,15648
20180813,16078,14616
20180814,14916,13560
20180815,13781,12528
20180816,12620,11472
20180817,11484,10440
20180820,10323,9384
20180821,9188,8352
20180822,8026,7296
20180823,6891,6264
20180824,5729,5208
20180827,4594,4176
20180828,3432,3120
20180829,2297,2088
20180830,1136,1032
20180905,23628,21480
20180906,22229,20208
20180907,20828,18934
20180910,19457,17688
20180911,18058,16416
20180912,16685,15168
20180913,15286,13896
20180914,13019,11835
20180917,11732,10665
20180918,10421,9473
20180919,9108,8280
20180920,7821,7110
20180921,6510,5918
20180924,5223,4748
20180925,3911,3555
20180926,2600,2363
20180927,1313,1193
20181002,22598,20543
20181003,21533,19575
20181004,20444,18585
20181005,19380,17618
20181008,18291,16628
20181009,17226,15660
20181010,16137,14670
20181011,15074,13703
20181012,13985,12713
20181015,12920,11745
20181016,11831,10755
20181017,10767,9788
20181018,9678,8798
20181019,8613,7830
20181022,7524,6840
20181023,6461,5873
20181024,5372,4883
20181025,4307,3915
20181026,3218,2925
20181029,2154,1958
20181030,1065,968
20181102,22400,20363
20181105,21212,19283
20181106,20048,18225
20181107,18860,17145
20181108,17672,16065
20181109,14674,13340
20181112,13618,12380
20181113,12562,11420
20181114,11528,10480
20181115,12305,11186
20181116,11091,10082
20181119,9850,8954
20181120,8609,7826
20181121,7394,6721
20181123,6153,5593
20181126,4912,4465
20181127,4169,3790
20181128,2770,2518
20181129,1400,1272
20181204,26235,23850
20181205,24778,22525
20181206,23320,21200
20181207,21863,19875
20181210,20405,18550
20181211,18948,17225
20181212,17490,15900
20181213,16033,14575
20181214,14575,13250
20181217,13118,11925
20181218,11660,10600
20181219,10203,9275
20181220,8745,7950
20181221,7288,6625
20181224,5830,5300
20181226,4373,3975
20181227,2915,2650
20181228,1458,1325
20190103,26382,23983
20190104,24983,22711
20190107,23612,21465
20190108,22213,20193
20190109,20814,18921
20190110,19444,17676
20190111,18045,16404
20190114,16646,15132
20190115,15275,13886
20190116,13876,12614
20190117,12506,11369
20190118,11107,10097
20190122,9708,8825
20190123,8337,7579
20190124,6938,6307
20190125,5539,5035
20190128,4169,3790
20190129,2770,2518
20190130,1400,1272
20190204,26090,23718
20190205,24545,22313
20190206,22997,20906
20190207,21485,19531
20190208,19939,18126
20190211,18423,16748
20190212,16879,15344
20190213,15333,13939
20190214,13818,12561
20190215,12273,11157
20190219,10728,9752
20190220,9212,8374
20190221,7667,6970
20190222,5536,5032
20190225,4145,3768
20190226,2755,2504
20190227,1391,1264
20190301,1283,1166
20190304,21901,19910
20190305,20740,18854
20190306,19602,17820
20190307,18441,16764
20190308,17279,15708
20190311,16142,14674
20190312,14980,13618
20190313,13819,12562
20190314,12681,11528
20190315,11520,10472
20190318,10382,9438
20190319,9221,8382
20190320,8059,7326
20190321,6922,6292
20190322,5760,5236
20190325,4598,4180
20190326,3461,3146
20190327,2299,2090
20190328,1162,1056
20190402,21901,19910
20190403,20740,18854
20190404,19602,17820
20190405,18441,16764
20190408,17279,15708
20190409,16142,14674
20190410,14980,13618
20190411,13819,12562
20190412,12681,11528
20190415,11520,10472
20190416,10382,9438
20190417,9221,8382
20190418,8059,7326
20190422,6922,6292
20190423,5760,5236
20190424,4598,4180
20190425,3461,3146
20190426,1986,1805
20190429,1004,912
20190502,18999,17271
20190503,18058,16416
20190506,17097,15542
20190507,16156,14687
20190508,15195,13813
20190509,14254,12958
20190510,13293,12084
20190513,12352,11229
20190514,11391,10355
20190515,10450,9500
20190516,9510,8645
20190517,8549,7771
20190520,7608,6916
20190521,6647,6042
20190522,5706,5187
20190523,4745,4313
20190524,3804,3458
20190528,2843,2584
20190529,1902,1729
20190530,941,855
20190531,1040,945
20190604,20790,18900
20190605,19635,17850
20190606,18480,16800
20190607,17325,15750
20190610,16170,14700
20190611,15015,13650
20190612,13860,12600
20190613,12705,11550
20190614,11550,10500
20190617,10395,9450
20190618,9240,8400
20190619,8085,7350
20190620,6930,6300
20190621,5775,5250
20190624,4620,4200
20190625,3465,3150
20190626,2310,2100
20190627,1155,1050
20190628,1210,1100
20190702,21998,19998
20190703,20909,19008
20190705,19796,17996
20190708,18707,17006
20190709,17594,15994
20190710,16505,15004
20190711,15392,13992
20190712,16253,14775
20190715,14988,13625
20190716,13750,12500
20190717,12513,11375
20190718,11248,10225
20190719,10010,9100
20190722,8745,7950
20190723,7508,6825
