date,initial,maintenance
20180510,1182,1074
20180511,1103,1002
20180514,1025,931
20180515,945,859
20180516,884,803
20180517,802,729
20180518,723,657
20180521,642,583
20180522,563,511
20180523,482,438
20180524,413,375
20180525,330,300
20180529,248,225
20180530,165,150
20180531,116,105
20180601,130,118
20180604,1823,1657
20180605,1732,1574
20180606,1641,1491
20180607,1550,1409
20180608,1459,1326
20180611,1368,1243
20180612,1276,1160
20180613,1185,1077
20180614,1094,994
20180615,1003,911
20180618,912,829
20180619,821,746
20180620,730,663
20180621,638,580
20180622,547,497
20180625,456,414
20180626,393,357
20180627,295,268
20180628,197,179
20180629,158,143
20180703,1965,1786
20180705,1867,1697
20180706,1768,1607
20180709,1670,1518
20180710,1572,1429
20180711,1473,1339
20180712,1375,1250
20180713,1512,1374
20180716,1396,1269
20180717,1280,1163
20180718,1289,1171
20180719,1160,1054
20180720,1031,937
20180723,902,820
20180724,774,703
20180725,645,586
20180726,516,469
20180727,388,352
20180730,258,234
20180731,209,190
20180802,2589,2353
20180803,2471,2246
20180806,2353,2139
20180807,2236,2032
20180808,2118,1925
20180809,2000,1818
20180810,1883,1711
20180813,1765,1604
20180814,1647,1497
20180815,1529,1390
20180816,1412,1283
20180817,1295,1177
20180820,1177,1070
20180821,1060,963
20180822,941,855
20180823,824,749
20180824,707,642
20180827,589,535
20180828,448,407
20180829,336,305
20180830,225,204
20180831,192,174
20180905,2439,2217
20180906,2304,2094
20180907,2169,1971
20180910,2032,1847
20180911,1897,1724
20180912,1762,1601
20180913,1626,1478
20180914,1491,1355
20180917,1356,1232
20180918,1219,1108
20180919,1084,985
20180920,949,862
20180921,813,739
20180924,678,616
20180925,543,493
20180926,406,369
20180927,271,246
20180928,231,210
20181002,2462,2238
20181003,2350,2136
20181004,2239,2035
20181005,2073,1884
20181008,1963,1784
20181009,1854,1685
20181010,1745,1586
20181011,1636,1487
20181012,1527,1388
20181015,1417,1288
20181016,1308,1189
20181017,1201,1091
20181018,1091,991
20181019,982,892
20181022,873,793
20181023,764,694
20181024,655,595
20181025,546,496
20181026,436,396
20181029,327,297
20181030,218,198
20181031,182,165
20181102,2389,2171
20181105,2270,2063
20181106,2150,1954
20181107,2031,1846
20181108,1911,1737
20181109,1663,1511
20181112,1551,1410
20181113,1440,1309
20181114,1330,1209
20181115,1383,1257
20181116,1258,1143
20181119,1132,1029
20181120,1006,914
20181121,880,800
20181123,764,694
20181126,637,579
20181127,541,491
20181128,406,369
20181129,271,246
20181130,215,195
20181204,2697,2451
20181205,2555,2322
20181206,2413,2193
20181207,2271,2064
20181210,2129,1935
20181211,1987,1806
20181212,1845,1677
20181213,1703,1548
20181214,1561,1419
20181217,1419,1290
20181218,1278,1161
20181219,1136,1032
20181220,994,903
20181221,891,810
20181224,743,675
20181225,594,540
20181227,446,405
20181228,297,270
20181231,248,225
20190103,2829,2571
20190104,2688,2443
20190107,2546,2314
20190108,2405,2186
20190109,2263,2057
20190110,2122,1929
20190111,1980,1800
20190114,1839,1671
20190115,1698,1543
20190116,1556,1414
20190117,1415,1286
20190118,1273,1157
20190121,1132,1029
20190123,990,900
20190124,849,771
20190125,708,643
20190128,566,514
20190129,425,386
20190130,283,257
20190131,236,214
20190204,2814,2558
20190205,2658,2416
20190206,2502,2274
20190207,2241,2037
20190208,2092,1901
20190211,1942,1765
20190212,1793,1630
20190213,1644,1494
20190214,1494,1358
