date,initial,maintenance
20190211,2694,2449
20190212,2467,2242
20190213,2244,2040
20190214,2017,1833
20190215,1789,1626
20190219,1566,1423
20190220,1356,1232
20190221,1129,1026
20190222,906,823
20190225,678,616
20190226,451,410
20190227,228,207
20190301,4066,3696
20190304,3860,3509
20190305,3659,3326
20190306,3452,3138
20190307,3084,2803
20190308,2888,2625
20190311,2693,2448
20190312,2502,2274
20190313,2306,2096
20190314,2110,1918
20190315,1920,1745
20190318,1724,1567
20190319,1533,1393
20190320,1356,1232
20190321,1164,1058
20190322,970,881
20190325,774,703
20190326,582,529
20190327,388,352
20190328,196,178
20190329,180,163
20190401,3549,3226
20190402,3370,3063
20190403,3190,2900
20190404,3014,2740
20190405,2835,2577
20190408,2659,2417
20190409,2480,2254
20190410,2299,2090
20190411,2125,1931
20190412,1944,1767
20190415,1765,1604
20190416,1589,1444
20190417,1410,1281
20190418,1234,1121
20190422,1070,972
20190423,890,809
20190424,711,646
20190425,535,486
20190426,356,323
20190429,180,163
20190501,3288,2989
20190502,3132,2847
20190503,2974,2703
20190506,2818,2561
20190507,2661,2419
20190508,2502,2274
20190509,2346,2132
20190510,2187,1988
20190513,2031,1846
20190514,1872,1701
20190515,1715,1559
20190516,1556,1414
20190517,1400,1272
20190520,1241,1128
20190521,1103,1002
20190522,946,860
20190523,787,715
20190524,631,573
20190528,471,428
20190529,316,287
20190530,157,142
20190603,3276,2978
20190604,3102,2820
20190605,2930,2663
20190606,2756,2505
20190607,2583,2348
20190610,2409,2190
20190611,2237,2033
20190612,2261,2055
20190613,2072,1883
20190614,1881,1710
20190617,1692,1538
20190618,1502,1365
20190619,1313,1193
20190620,1139,1035
20190621,1005,913
20190624,803,730
20190625,603,548
20190626,402,365
20190627,202,183
20190701,3813,3466
20190702,3633,3302
20190703,3448,3134
20190705,3267,2970
20190708,3087,2806
20190709,2902,2638
20190710,2721,2473
20190711,2537,2306
20190712,2356,2141
20190715,2171,1973
20190716,1990,1809
20190717,1806,1641
20190718,1625,1477
20190719,1440,1309
20190722,1278,1161
20190723,1096,996
20190724,912,829
20190725,731,664
20190726,546,496
20190729,366,332
20190730,181,164
20190801,3815,3468
20190802,3630,3300
20190805,3449,3135
20190806,3269,2971
20190807,3084,2803
20190808,2903,2639
20190809,2719,2471
20190812,2538,2307
20190813,2353,2139
20190814,2173,1975
20190815,1988,1807
20190816,1808,1643
20190819,1623,1475
20190820,1462,1329
20190821,1278,1161
20190822,1096,996
20190823,912,829
20190826,731,664
20190827,546,496
20190828,366,332
20190829,181,164
20190902,3999,3635
20190903,3799,3453
20190904,3597,3270
20190905,3397,3088
20190906,3196,2905
20190909,2996,2723
20190910,2794,2540
20190911,2594,2358
20190912,2393,2175
20190913,2193,1993
20190916,1991,1810
20190917,2121,1928
20190918,1881,1710
20190919,1716,1560
20190920,1485,1350
20190923,1238,1125
20190924,990,900
20190925,743,675
20190926,495,450
20190927,248,225
20191001,4716,4287
20191002,4503,4093
20191003,4285,3895
20191004,4073,3702
20191007,3855,3504
20191008,3641,3310
20191009,3424,3112
20191010,3211,2919
20191011,2994,2721
20191014,2780,2527
20191015,2562,2329
20191016,2350,2136
20191017,2132,1938
20191018,1919,1744
20191021,1701,1546
20191022,1505,1368
20191023,1249,1135
20191024,1039,944
20191025,833,757
20191028,623,566
20191029,416,378
20191030,206,187
20191101,4497,4088
20191104,4257,3870
20191105,4019,3653
20191106,3779,3435
20191107,3540,3218
20191108,3300,3000
20191111,3062,2783
20191112,2822,2565
20191113,2413,2193
20191114,2193,1993
20191115,1973,1793
20191118,1753,1593
20191119,1533,1393
20191120,1320,1200
20191121,1100,1000
20191122,880,800
20191125,660,600
20191126,440,400
20191127,220,200
20191202,4180,3800
20191203,3969,3608
20191204,3762,3420
20191205,3551,3228
20191206,3344,3040
20191209,3133,2848
20191210,2922,2656
20191211,2536,2305
20191212,2338,2125
20191213,2140,1945
20191216,1945,1768
20191217,1747,1588
20191218,1554,1412
20191219,1374,1249
20191220,1181,1073
20191223,983,893
20191224,785,713
20191226,590,536
20191227,392,356
20191230,198,180
20200102,3907,3551
20200103,3713,3375
20200106,3515,3195
20200107,3320,3018
20200108,3122,2838
20200109,2924,2658
20200110,2731,2482
20200113,2533,2302
20200114,2335,2122
20200115,2141,1946
20200116,1943,1766
20200117,1749,1590
20200121,1572,1429
20200122,1374,1249
20200123,1181,1073
20200124,983,893
20200127,785,713
20200128,590,536
20200129,367,333
20200130,185,168
20200203,3633,3302
20200204,3429,3117
20200205,3225,2931
20200206,3024,2749
20200207,2821,2564
20200210,2616,2378
20200211,2416,2196
20200212,2213,2011
20200213,2012,1829
20200214,1808,1643
20200218,1604,1458
20200219,1404,1276
20200220,1217,1106
20200221,1014,921
20200224,813,739
20200225,609,553
20200226,405,368
20200227,205,186
20200302,3656,3323
20200303,3483,3166
20200304,3306,3005
20200305,3132,2847
20200306,2959,2690
20200309,2782,2529
20200310,3058,2780
20200311,2852,2592
20200312,3014,2740
20200313,2779,2526
20200316,2549,2317
20200317,2314,2103
20200318,2084,1894
20200319,1848,1680
20200320,1960,1781
20200323,1682,1529
20200324,1399,1271
20200325,1121,1019
20200326,839,762
20200327,561,510
20200330,278,252
20200401,5847,5315
20200402,5551,5046
20200403,5932,5392
20200406,5596,5087
20200407,5507,5006
20200408,5153,4684
20200409,4799,4362
20200413,4452,4047
20200414,4099,3726
20200415,3745,3404
20200416,3398,3089
20200417,3129,2844
20200420,2741,2491
20200421,2748,2498
20200422,2675,2431
20200423,2226,2023
20200424,2090,1900
20200427,1573,1430
20200428,1045,950
20200429,528,480
20200501,9931,9028
20200504,9381,8528
20200505,8831,8028
20200506,8281,7528
20200507,7731,7028
20200508,7181,6528
20200511,6631,6028
20200512,6081,5528
20200513,5971,5428
20200514,5311,4828
20200515,4651,4228
20200518,3991,3628
20200519,3465,3150
20200520,2970,2700
20200521,2475,2250
20200522,1980,1800
20200526,1485,1350
20200527,990,900
