date,initial,maintenance
20160120,3562,3238
20160121,3423,3111
20160122,3276,2978
20160125,2794,2540
20160126,2614,2376
20160127,2420,2200
20160128,2209,2008
20160129,1976,1796
20160201,5500,5000
20160203,5405,4913
20160204,5308,4825
20160205,5208,4734
20160208,4899,4453
20160209,4791,4355
20160210,4681,4255
20160211,4568,4152
20160212,4452,4047
20160215,4086,3714
20160216,3956,3596
20160217,3822,3474
20160218,3683,3348
20160219,3538,3216
20160222,3064,2785
20160223,2889,2626
20160224,2703,2457
20160225,2502,2274
20160226,2284,2076
20160229,1445,1313
20160301,1021,928
20160302,5500,5000
20160307,5228,4752
20160308,5133,4666
20160309,5037,4579
20160310,4939,4490
20160311,4839,4399
20160314,4527,4115
20160315,4418,4016
20160316,4306,3914
20160317,4191,3810
20160318,4074,3703
20160321,3696,3360
20160322,3562,3238
20160323,3423,3111
20160324,3276,2978
20160325,3124,2840
20160328,2614,2376
20160329,2420,2200
20160330,2209,2008
20160331,1976,1796
20160401,1711,1555
20160404,5408,4916
20160405,5313,4830
20160406,5218,4743
20160407,5121,4655
20160408,5021,4564
20160411,4711,4282
20160412,4602,4183
20160413,4491,4082
20160414,4377,3979
20160415,4261,3873
20160418,3890,3536
20160419,3758,3416
20160420,3621,3291
20160421,3479,3162
20160422,3331,3028
20160425,2841,2582
20160426,2657,2415
20160427,2460,2236
20160428,2246,2041
20160429,2009,1826
20160502,5500,5000
20160503,5411,4919
20160504,5320,4836
20160505,5228,4752
20160506,5133,4666
20160509,4839,4399
20160510,4738,4307
20160511,4634,4212
20160512,4527,4115
20160513,4418,4016
20160516,4074,3703
20160517,3952,3592
20160518,3826,3478
20160519,3696,3360
20160520,3562,3238
20160523,3124,2840
20160524,2964,2694
20160525,2794,2540
20160526,2614,2376
20160527,2420,2200
20160530,1711,1555
20160531,1397,1270
20160601,988,898
20160602,5500,5000
20160606,5408,4916
20160607,5313,4830
20160608,5218,4743
20160609,5121,4655
20160610,5021,4564
20160613,4711,4282
20160614,4602,4183
20160615,4491,4082
20160616,4377,3979
20160617,4261,3873
20160620,3890,3536
20160621,3758,3416
20160622,3621,3291
20160623,3479,3162
20160624,3331,3028
20160627,2841,2582
20160628,2657,2415
20160629,2460,2236
20160630,2246,2041
20160701,2009,1826
20160704,5320,4836
20160705,5228,4752
20160706,5133,4666
20160707,5037,4579
20160708,4939,4490
20160711,4634,4212
20160712,4527,4115
20160713,4418,4016
20160714,4306,3914
20160715,4191,3810
20160718,3826,3478
20160719,3696,3360
20160720,3562,3238
20160721,3423,3111
20160722,3276,2978
20160725,2794,2540
20160726,2614,2376
20160727,2420,2200
20160728,2209,2008
20160729,1976,1796
20160801,5500,5000
20160803,5411,4919
20160804,5320,4836
20160805,5228,4752
20160808,4939,4490
20160809,4839,4399
20160810,4738,4307
20160811,4634,4212
20160812,4527,4115
20160815,4191,3810
20160816,4074,3703
20160817,3952,3592
20160818,3826,3478
20160819,3696,3360
20160822,3276,2978
20160823,3124,2840
20160824,2964,2694
20160825,2794,2540
20160826,2614,2376
20160829,1976,1796
20160830,1711,1555
20160831,1397,1270
20160901,988,898
20160902,5500,5000
20160905,5408,4916
20160906,5313,4830
20160907,5218,4743
20160908,5121,4655
20160909,5021,4564
20160912,4711,4282
20160913,4602,4183
20160914,4491,4082
20160915,4377,3979
20160916,4261,3873
20160919,3890,3536
20160920,3758,3416
20160921,3621,3291
20160922,3479,3162
20160923,3331,3028
20160926,2841,2582
20160927,2657,2415
20160928,2460,2236
20160929,2246,2041
20160930,4620,4200
20161003,4546,4132
20161004,4469,4062
20161005,4392,3992
20161006,4312,3920
20161007,4231,3846
20161010,3980,3618
20161011,3892,3538
20161012,3803,3457
20161013,3712,3374
20161014,3617,3288
20161017,3319,3017
20161018,3215,2922
20161019,3105,2822
20161020,2992,2720
20161021,2875,2613
20161024,2490,2263
20161025,2348,2134
20161026,2196,1996
20161027,2033,1848
20161028,1856,1687
20161031,1174,1067
20161101,830,754
20161102,4620,4200
20161103,4542,4129
20161104,4464,4058
20161107,4218,3834
20161108,4133,3757
20161109,4045,3677
20161110,3957,3597
20161111,3866,3514
20161114,3579,3253
20161115,3479,3162
20161116,3374,3067
20161117,3267,2970
20161118,3156,2869
20161121,2798,2543
20161122,2668,2425
20161123,2530,2300
20161124,2386,2169
20161125,2232,2029
20161128,1688,1534
20161129,1461,1328
20161130,1193,1084
20161201,844,767
20161202,4620,4200
20161205,4546,4132
20161206,4469,4062
20161207,4392,3992
20161208,4312,3920
20161209,4231,3846
20161212,3980,3618
20161213,3892,3538
20161214,3803,3457
20161215,3712,3374
20161216,3617,3288
20161219,3319,3017
20161220,3215,2922
20161221,3105,2822
20161222,2992,2720
20161223,2875,2613
20161226,2490,2263
20161227,2348,2134
20161228,2196,1996
20161229,2033,1848
20161230,1856,1687
20170102,4620,4200
20170103,4546,4132
20170104,4469,4062
20170105,4392,3992
20170106,4312,3920
20170109,4066,3696
20170110,3980,3618
20170111,3892,3538
20170112,3803,3457
20170113,3712,3374
20170116,3421,3110
20170117,3319,3017
20170118,3215,2922
20170119,3105,2822
20170120,2992,2720
20170123,2624,2385
20170124,2490,2263
20170125,2348,2134
20170126,2196,1996
20170127,2033,1848
20170130,1438,1307
20170131,1174,1067
20170201,830,754
20170202,4620,4200
20170203,4537,4124
20170206,4277,3888
20170207,4188,3807
20170208,4096,3723
20170209,4001,3637
20170210,3905,3550
20170213,3601,3273
20170214,3493,3175
20170215,3382,3074
20170216,3267,2970
20170217,2503,2275
20170220,2860,2600
20170222,2384,2167
20170223,2288,2080
20170224,2145,1950
20170227,2860,2600
20170228,1430,1300
20170301,2860,2600
20170302,2736,2487
20170303,2731,2482
20170306,2860,2600
20170307,2717,2470
20170308,2710,2463
20170309,2701,2455
20170310,2485,2259
20170313,2640,2400
20170314,2464,2240
20170315,2452,2229
20170316,2437,2215
20170317,2420,2200
20170320,2640,2400
20170321,2376,2160
20170322,2347,2133
20170323,2310,2100
20170324,2263,2057
20170327,2640,2400
